seed,config,episode_id,risk_level,categoria,recipe,t,time_s,p_t,y_frame_clean,p_max_episode
42,afkd_fixed,46,Normal,Normal,N03,82,8.5417,0.089031,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,83,8.6458,0.090413,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,84,8.75,0.092064,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,85,8.8542,0.093909,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,86,8.9583,0.095901,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,87,9.0625,0.097918,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,88,9.1667,0.100014,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,89,9.2708,0.102079,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,90,9.375,0.103372,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,91,9.4792,0.104196,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,92,9.5833,0.104526,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,93,9.6875,0.104506,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,94,9.7917,0.104092,0.05,0.11558
42,afkd_fixed,46,Normal,Normal,N03,95,9.8958,0.103416,0.05,0.11558
42,afkd_fixed,47,Normal,Normal,N03,0,0.0,0.064644,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,1,0.1042,0.064615,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,2,0.2083,0.064661,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,3,0.3125,0.06473,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,4,0.4167,0.064809,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,5,0.5208,0.064988,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,6,0.625,0.06513,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,7,0.7292,0.065283,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,8,0.8333,0.065472,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,9,0.9375,0.065652,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,10,1.0417,0.06577,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,11,1.1458,0.06589,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,12,1.25,0.065967,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,13,1.3542,0.066054,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,14,1.4583,0.066116,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,15,1.5625,0.066185,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,16,1.6667,0.066362,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,17,1.7708,0.066528,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,18,1.875,0.066708,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,19,1.9792,0.066937,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,20,2.0833,0.067169,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,21,2.1875,0.067515,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,22,2.2917,0.067857,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,23,2.3958,0.068148,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,24,2.5,0.0684,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,25,2.6042,0.068611,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,26,2.7083,0.068845,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,27,2.8125,0.069014,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,28,2.9167,0.069177,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,29,3.0208,0.069301,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,30,3.125,0.06942,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,31,3.2292,0.069487,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,32,3.3333,0.069596,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,33,3.4375,0.069747,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,34,3.5417,0.06985,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,35,3.6458,0.069919,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,36,3.75,0.069903,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,37,3.8542,0.069867,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,38,3.9583,0.069823,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,39,4.0625,0.06976,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,40,4.1667,0.069624,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,41,4.2708,0.0695,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,42,4.375,0.069375,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,43,4.4792,0.069374,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,44,4.5833,0.069373,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,45,4.6875,0.069351,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,46,4.7917,0.069343,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,47,4.8958,0.069333,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,48,5.0,0.069326,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,49,5.1042,0.069292,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,50,5.2083,0.069275,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,51,5.3125,0.069209,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,52,5.4167,0.069185,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,53,5.5208,0.069216,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,54,5.625,0.069323,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,55,5.7292,0.06945,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,56,5.8333,0.06955,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,57,5.9375,0.069645,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,58,6.0417,0.069709,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,59,6.1458,0.069798,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,60,6.25,0.069884,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,61,6.3542,0.069934,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,62,6.4583,0.070033,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,63,6.5625,0.07008,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,64,6.6667,0.070133,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,65,6.7708,0.070115,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,66,6.875,0.070068,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,67,6.9792,0.070042,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,68,7.0833,0.069991,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,69,7.1875,0.06992,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,70,7.2917,0.069941,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,71,7.3958,0.069914,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,72,7.5,0.06996,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,73,7.6042,0.069956,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,74,7.7083,0.06997,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,75,7.8125,0.069932,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,76,7.9167,0.069856,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,77,8.0208,0.069786,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,78,8.125,0.069703,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,79,8.2292,0.069581,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,80,8.3333,0.06944,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,81,8.4375,0.069315,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,82,8.5417,0.069224,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,83,8.6458,0.069182,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,84,8.75,0.069103,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,85,8.8542,0.069039,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,86,8.9583,0.068968,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,87,9.0625,0.068961,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,88,9.1667,0.068963,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,89,9.2708,0.068945,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,90,9.375,0.068971,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,91,9.4792,0.069025,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,92,9.5833,0.069141,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,93,9.6875,0.069283,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,94,9.7917,0.069431,0.05,0.070133
42,afkd_fixed,47,Normal,Normal,N03,95,9.8958,0.069595,0.05,0.070133
42,afkd_fixed,48,Normal,Normal,N03,0,0.0,0.069429,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,1,0.1042,0.069384,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,2,0.2083,0.069363,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,3,0.3125,0.069386,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,4,0.4167,0.069449,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,5,0.5208,0.069497,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,6,0.625,0.069556,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,7,0.7292,0.069569,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,8,0.8333,0.069562,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,9,0.9375,0.069562,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,10,1.0417,0.069609,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,11,1.1458,0.069645,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,12,1.25,0.069696,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,13,1.3542,0.06972,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,14,1.4583,0.069707,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,15,1.5625,0.069585,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,16,1.6667,0.069498,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,17,1.7708,0.069368,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,18,1.875,0.069182,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,19,1.9792,0.06901,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,20,2.0833,0.068854,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,21,2.1875,0.068761,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,22,2.2917,0.068649,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,23,2.3958,0.068576,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,24,2.5,0.068551,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,25,2.6042,0.06853,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,26,2.7083,0.068536,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,27,2.8125,0.068583,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,28,2.9167,0.068622,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,29,3.0208,0.068597,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,30,3.125,0.06864,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,31,3.2292,0.068646,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,32,3.3333,0.068683,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,33,3.4375,0.068667,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,34,3.5417,0.068684,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,35,3.6458,0.068687,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,36,3.75,0.06876,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,37,3.8542,0.068812,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,38,3.9583,0.068885,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,39,4.0625,0.0689,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,40,4.1667,0.068873,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,41,4.2708,0.068819,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,42,4.375,0.068776,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,43,4.4792,0.068677,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,44,4.5833,0.068513,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,45,4.6875,0.068428,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,46,4.7917,0.068343,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,47,4.8958,0.068276,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,48,5.0,0.068186,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,49,5.1042,0.06813,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,50,5.2083,0.068123,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,51,5.3125,0.068124,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,52,5.4167,0.068125,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,53,5.5208,0.068153,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,54,5.625,0.068143,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,55,5.7292,0.06811,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,56,5.8333,0.068002,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,57,5.9375,0.067948,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,58,6.0417,0.067949,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,59,6.1458,0.067939,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,60,6.25,0.067977,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,61,6.3542,0.068066,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,62,6.4583,0.068229,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,63,6.5625,0.068398,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,64,6.6667,0.068523,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,65,6.7708,0.068634,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,66,6.875,0.06875,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,67,6.9792,0.068948,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,68,7.0833,0.069069,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,69,7.1875,0.069242,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,70,7.2917,0.069413,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,71,7.3958,0.069523,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,72,7.5,0.069552,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,73,7.6042,0.069597,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,74,7.7083,0.069534,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,75,7.8125,0.069472,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,76,7.9167,0.069449,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,77,8.0208,0.069371,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,78,8.125,0.069318,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,79,8.2292,0.069248,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,80,8.3333,0.069156,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,81,8.4375,0.069004,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,82,8.5417,0.068919,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,83,8.6458,0.068882,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,84,8.75,0.068833,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,85,8.8542,0.068844,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,86,8.9583,0.068842,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,87,9.0625,0.06886,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,88,9.1667,0.068852,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,89,9.2708,0.068818,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,90,9.375,0.068758,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,91,9.4792,0.068742,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,92,9.5833,0.068705,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,93,9.6875,0.068664,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,94,9.7917,0.068663,0.05,0.06972
42,afkd_fixed,48,Normal,Normal,N03,95,9.8958,0.068709,0.05,0.06972
42,afkd_fixed,49,Normal,Normal,N03,0,0.0,0.067987,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,1,0.1042,0.067992,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,2,0.2083,0.068091,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,3,0.3125,0.068218,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,4,0.4167,0.068339,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,5,0.5208,0.068478,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,6,0.625,0.068606,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,7,0.7292,0.06876,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,8,0.8333,0.068919,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,9,0.9375,0.069117,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,10,1.0417,0.069298,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,11,1.1458,0.069468,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,12,1.25,0.069625,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,13,1.3542,0.069681,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,14,1.4583,0.069741,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,15,1.5625,0.069781,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,16,1.6667,0.069825,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,17,1.7708,0.069954,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,18,1.875,0.07014,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,19,1.9792,0.070296,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,20,2.0833,0.070453,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,21,2.1875,0.0706,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,22,2.2917,0.070641,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,23,2.3958,0.070633,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,24,2.5,0.070595,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,25,2.6042,0.070537,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,26,2.7083,0.070477,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,27,2.8125,0.070458,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,28,2.9167,0.070416,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,29,3.0208,0.07036,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,30,3.125,0.070284,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,31,3.2292,0.070158,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,32,3.3333,0.070058,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,33,3.4375,0.06995,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,34,3.5417,0.069821,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,35,3.6458,0.06973,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,36,3.75,0.069726,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,37,3.8542,0.069747,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,38,3.9583,0.069724,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,39,4.0625,0.069706,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,40,4.1667,0.069636,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,41,4.2708,0.069616,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,42,4.375,0.069497,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,43,4.4792,0.06943,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,44,4.5833,0.069306,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,45,4.6875,0.069186,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,46,4.7917,0.069105,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,47,4.8958,0.068973,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,48,5.0,0.068919,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,49,5.1042,0.068936,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,50,5.2083,0.068948,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,51,5.3125,0.068958,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,52,5.4167,0.068977,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,53,5.5208,0.069043,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,54,5.625,0.069081,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,55,5.7292,0.069075,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,56,5.8333,0.069013,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,57,5.9375,0.068998,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,58,6.0417,0.068927,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,59,6.1458,0.068915,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,60,6.25,0.068867,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,61,6.3542,0.068805,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,62,6.4583,0.068688,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,63,6.5625,0.068648,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,64,6.6667,0.068521,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,65,6.7708,0.068438,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,66,6.875,0.068442,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,67,6.9792,0.068451,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,68,7.0833,0.068503,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,69,7.1875,0.068556,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,70,7.2917,0.068594,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,71,7.3958,0.068635,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,72,7.5,0.068645,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,73,7.6042,0.068592,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,74,7.7083,0.068524,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,75,7.8125,0.068432,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,76,7.9167,0.068339,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,77,8.0208,0.068279,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,78,8.125,0.068227,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,79,8.2292,0.068127,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,80,8.3333,0.068034,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,81,8.4375,0.067913,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,82,8.5417,0.067788,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,83,8.6458,0.067664,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,84,8.75,0.067546,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,85,8.8542,0.067526,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,86,8.9583,0.067478,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,87,9.0625,0.067421,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,88,9.1667,0.067401,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,89,9.2708,0.067423,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,90,9.375,0.067422,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,91,9.4792,0.067424,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,92,9.5833,0.067446,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,93,9.6875,0.067518,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,94,9.7917,0.0676,0.05,0.070641
42,afkd_fixed,49,Normal,Normal,N03,95,9.8958,0.067693,0.05,0.070641
42,afkd_fixed,50,Normal,Normal,N03,0,0.0,0.065542,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,1,0.1042,0.065602,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,2,0.2083,0.06566,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,3,0.3125,0.065747,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,4,0.4167,0.065908,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,5,0.5208,0.066076,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,6,0.625,0.066255,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,7,0.7292,0.066422,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,8,0.8333,0.0666,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,9,0.9375,0.066715,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,10,1.0417,0.066751,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,11,1.1458,0.066748,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,12,1.25,0.06675,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,13,1.3542,0.066781,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,14,1.4583,0.066839,0.05,0.072193
42,afkd_fixed,50,Normal,Normal,N03,15,1.5625,0.066882,0.05,0.072193
