seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,22,2.2917,0.061946,0.232289,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,23,2.3958,0.061867,0.232074,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,24,2.5,0.061867,0.232074,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,25,2.6042,0.061867,0.232074,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,26,2.7083,0.061872,0.232088,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,27,2.8125,0.061872,0.232088,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,28,2.9167,0.061872,0.232088,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,29,3.0208,0.061872,0.232088,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,30,3.125,0.062114,0.232744,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,31,3.2292,0.062193,0.23296,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,32,3.3333,0.062193,0.23296,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,33,3.4375,0.062193,0.23296,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,34,3.5417,0.062484,0.233749,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,35,3.6458,0.062484,0.233749,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,36,3.75,0.062484,0.233749,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,37,3.8542,0.062738,0.234436,0,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,38,3.9583,0.062738,0.234436,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,39,4.0625,0.062738,0.234436,1,0.05,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,40,4.1667,0.062738,0.234436,1,0.063132,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,41,4.2708,0.067612,0.247417,0,0.079626,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,42,4.375,0.067612,0.247417,1,0.111174,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,43,4.4792,0.067612,0.247417,1,0.162606,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,44,4.5833,0.081471,0.282347,0,0.196576,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,45,4.6875,0.081471,0.282347,1,0.243616,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,46,4.7917,0.098276,0.321278,0,0.235746,stable
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,47,4.8958,0.110179,0.346889,0,0.21323,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,48,5.0,0.125272,0.377299,0,0.17347,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,49,5.1042,0.14447,0.412996,0,0.174635,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,50,5.2083,0.14447,0.412996,1,0.202413,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,51,5.3125,0.14447,0.412996,1,0.218678,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,52,5.4167,0.233482,0.543449,0,0.231197,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,53,5.5208,0.233482,0.543449,1,0.264874,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,54,5.625,0.233482,0.543449,1,0.267396,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,55,5.7292,0.357109,0.651737,0,0.291099,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,56,5.8333,0.39186,0.669573,0,0.304183,pre_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,57,5.9375,0.418521,0.67981,0,0.3584,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,58,6.0417,0.418521,0.67981,1,0.382661,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,59,6.1458,0.44782,0.687692,0,0.394459,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,60,6.25,0.453432,0.688804,0,0.41249,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,61,6.3542,0.45594,0.68926,0,0.442495,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,62,6.4583,0.456786,0.689408,0,0.458765,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,63,6.5625,0.45649,0.689356,0,0.467492,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,64,6.6667,0.455848,0.689243,0,0.48365,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,65,6.7708,0.455848,0.689243,1,0.530386,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,66,6.875,0.45545,0.689172,0,0.57391,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,67,6.9792,0.45545,0.689172,1,0.600684,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,68,7.0833,0.457651,0.689556,0,0.636667,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,69,7.1875,0.458562,0.689709,0,0.702113,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,70,7.2917,0.45982,0.689915,0,0.754363,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,71,7.3958,0.460954,0.690095,0,0.792023,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,72,7.5,0.460954,0.690095,1,0.822724,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,73,7.6042,0.462103,0.690272,0,0.85668,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,74,7.7083,0.462103,0.690272,1,0.885261,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,75,7.8125,0.454655,0.689029,0,0.900673,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,76,7.9167,0.454655,0.689029,1,0.898729,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,77,8.0208,0.454655,0.689029,1,0.902799,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,78,8.125,0.454655,0.689029,1,0.906428,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,79,8.2292,0.454655,0.689029,1,0.905886,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,80,8.3333,0.454655,0.689029,1,0.904122,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,81,8.4375,0.454655,0.689029,1,0.606823,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,82,8.5417,0.41638,0.679097,0,0.331822,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,83,8.6458,0.41638,0.679097,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,84,8.75,0.41638,0.679097,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,85,8.8542,0.41638,0.679097,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,86,8.9583,0.41638,0.679097,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,87,9.0625,0.41638,0.679097,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,88,9.1667,0.376671,0.662411,0,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,89,9.2708,0.368534,0.658171,0,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,90,9.375,0.368534,0.658171,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,91,9.4792,0.368534,0.658171,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,92,9.5833,0.368534,0.658171,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,93,9.6875,0.368534,0.658171,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,94,9.7917,0.368534,0.658171,1,0.05,post_onset
42,afkd_hybrid,2,progressive,C10,1,57,5.9375,95,9.8958,0.368534,0.658171,1,0.05,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,0,0.0,0.039233,0.1655,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,1,0.1042,0.038971,0.164662,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,2,0.2083,0.03888,0.164367,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,3,0.3125,0.038769,0.164012,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,4,0.4167,0.038889,0.164396,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,5,0.5208,0.039042,0.164887,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,6,0.625,0.039321,0.165779,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,7,0.7292,0.039361,0.165909,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,8,0.8333,0.039593,0.16665,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,9,0.9375,0.039981,0.167885,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,10,1.0417,0.040134,0.168371,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,11,1.1458,0.040077,0.16819,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,12,1.25,0.040067,0.168157,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,13,1.3542,0.039897,0.167616,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,14,1.4583,0.039691,0.166961,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,15,1.5625,0.039492,0.166327,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,16,1.6667,0.039258,0.165578,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,17,1.7708,0.039334,0.165823,-1,0.05,stable
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,18,1.875,0.039357,0.165897,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,19,1.9792,0.039036,0.164868,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,20,2.0833,0.038707,0.163814,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,21,2.1875,0.038723,0.163864,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,22,2.2917,0.038976,0.164677,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,23,2.3958,0.039161,0.165269,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,24,2.5,0.039841,0.167438,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,25,2.6042,0.04166,0.173184,-1,0.05,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,26,2.7083,0.065665,0.242278,-1,0.100558,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,27,2.8125,0.147759,0.418803,-1,0.215403,pre_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,28,2.9167,0.353697,0.649705,-1,0.388787,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,29,3.0208,0.604894,0.670977,-1,0.561846,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,30,3.125,0.764497,0.545841,-1,0.710349,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,31,3.2292,0.84704,0.42781,-1,0.827807,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,32,3.3333,0.891248,0.343897,-1,0.909085,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,33,3.4375,0.910777,0.300737,-1,0.950632,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,34,3.5417,0.918429,0.28259,-1,0.950632,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,35,3.6458,0.921599,0.274847,-1,0.909085,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,36,3.75,0.923158,0.270987,-1,0.827807,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,37,3.8542,0.923768,0.269469,-1,0.710349,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,38,3.9583,0.924064,0.26873,-1,0.763667,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,39,4.0625,0.923899,0.269142,-1,0.856717,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,40,4.1667,0.923638,0.269794,-1,1.0,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,41,4.2708,0.922904,0.271619,-1,1.0,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,42,4.375,0.916034,0.28835,-1,0.995153,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,43,4.4792,0.90724,0.308878,-1,0.985459,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,44,4.5833,0.896373,0.332979,-1,0.970919,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,45,4.6875,0.883594,0.359702,-1,0.956378,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,46,4.7917,0.869367,0.387588,-1,0.941838,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,47,4.8958,0.853634,0.416354,-1,0.927297,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,48,5.0,0.836919,0.444744,-1,0.912757,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,49,5.1042,0.819279,0.472485,-1,0.898216,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,50,5.2083,0.800951,0.499081,-1,0.883675,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,51,5.3125,0.784688,0.52091,-1,0.869135,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,52,5.4167,0.769739,0.539591,-1,0.854594,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,53,5.5208,0.754955,0.556826,-1,0.840054,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,54,5.625,0.743268,0.569611,-1,0.825513,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,55,5.7292,0.735942,0.577259,-1,0.810972,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,56,5.8333,0.735046,0.578175,-1,0.796432,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,57,5.9375,0.742951,0.569948,-1,0.781891,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,58,6.0417,0.757188,0.5543,-1,0.767351,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,59,6.1458,0.772625,0.536085,-1,0.75281,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,60,6.25,0.785322,0.520089,-1,0.73827,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,61,6.3542,0.794148,0.508408,-1,0.723729,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,62,6.4583,0.797855,0.503361,-1,0.709188,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,63,6.5625,0.796823,0.504775,-1,0.694648,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,64,6.6667,0.793856,0.508803,-1,0.680107,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,65,6.7708,0.791442,0.51204,-1,0.665567,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,66,6.875,0.786968,0.517946,-1,0.651026,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,67,6.9792,0.781808,0.52461,-1,0.636485,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,68,7.0833,0.776191,0.531687,-1,0.621945,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,69,7.1875,0.772167,0.536645,-1,0.607404,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,70,7.2917,0.771885,0.536988,-1,0.592864,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,71,7.3958,0.773151,0.535441,-1,0.578323,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,72,7.5,0.775196,0.532921,-1,0.563783,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,73,7.6042,0.77574,0.532248,-1,0.549242,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,74,7.7083,0.774974,0.533195,-1,0.534701,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,75,7.8125,0.770437,0.538748,-1,0.520161,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,76,7.9167,0.763681,0.5468,-1,0.50562,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,77,8.0208,0.753155,0.558842,-1,0.49108,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,78,8.125,0.738724,0.574388,-1,0.476539,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,79,8.2292,0.721865,0.591183,-1,0.461998,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,80,8.3333,0.706703,0.605077,-1,0.447458,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,81,8.4375,0.69045,0.61874,-1,0.432917,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,82,8.5417,0.674193,0.631169,-1,0.418377,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,83,8.6458,0.657324,0.642794,-1,0.403836,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,84,8.75,0.638977,0.654005,-1,0.389296,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,85,8.8542,0.615384,0.666279,-1,0.374755,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,86,8.9583,0.592711,0.675857,-1,0.360214,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,87,9.0625,0.566289,0.684333,-1,0.345674,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,88,9.1667,0.534384,0.690781,-1,0.331133,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,89,9.2708,0.500947,0.693145,-1,0.316593,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,90,9.375,0.46661,0.690916,-1,0.302052,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,91,9.4792,0.43264,0.684045,-1,0.287511,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,92,9.5833,0.403099,0.674248,-1,0.272971,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,93,9.6875,0.371072,0.659524,-1,0.25843,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,94,9.7917,0.337931,0.639654,-1,0.24389,post_onset
42,baseline_fixed,3,abrupt,C03,1,28,2.9167,95,9.8958,0.304052,0.614259,-1,0.229349,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,0,0.0,0.480595,0.692394,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,1,0.1042,0.4805,0.692386,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,2,0.2083,0.48055,0.69239,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,3,0.3125,0.48057,0.692392,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,4,0.4167,0.480838,0.692413,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,5,0.5208,0.481198,0.69244,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,6,0.625,0.481597,0.69247,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,7,0.7292,0.481813,0.692485,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,8,0.8333,0.482125,0.692508,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,9,0.9375,0.482454,0.692531,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,10,1.0417,0.482534,0.692537,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,11,1.1458,0.482548,0.692538,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,12,1.25,0.482725,0.69255,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,13,1.3542,0.482795,0.692555,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,14,1.4583,0.482785,0.692554,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,15,1.5625,0.482807,0.692556,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,16,1.6667,0.482781,0.692554,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,17,1.7708,0.482889,0.692562,-1,0.05,stable
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,18,1.875,0.482915,0.692563,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,19,1.9792,0.482744,0.692552,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,20,2.0833,0.482544,0.692538,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,21,2.1875,0.482563,0.692539,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,22,2.2917,0.482722,0.69255,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,23,2.3958,0.482825,0.692557,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,24,2.5,0.483647,0.692612,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,25,2.6042,0.485675,0.692737,-1,0.05,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,26,2.7083,0.498315,0.693142,-1,0.100558,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,27,2.8125,0.514981,0.692698,-1,0.215403,pre_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,28,2.9167,0.531819,0.691121,-1,0.388787,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,29,3.0208,0.546315,0.688851,-1,0.561846,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,30,3.125,0.557307,0.686565,-1,0.710349,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,31,3.2292,0.56525,0.684608,-1,0.827807,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,32,3.3333,0.570651,0.683131,-1,0.909085,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,33,3.4375,0.574158,0.682108,-1,0.950632,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,34,3.5417,0.576559,0.681379,-1,0.950632,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,35,3.6458,0.578194,0.680868,-1,0.909085,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,36,3.75,0.579331,0.680507,-1,0.827807,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,37,3.8542,0.579946,0.680309,-1,0.710349,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,38,3.9583,0.580285,0.6802,-1,0.763667,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,39,4.0625,0.580298,0.680196,-1,0.856717,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,40,4.1667,0.579973,0.680301,-1,1.0,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,41,4.2708,0.579021,0.680606,-1,1.0,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,42,4.375,0.573215,0.682388,-1,0.995153,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,43,4.4792,0.565215,0.684617,-1,0.985459,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,44,4.5833,0.556179,0.686822,-1,0.970919,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,45,4.6875,0.547253,0.688675,-1,0.956378,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,46,4.7917,0.539236,0.690065,-1,0.941838,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,47,4.8958,0.532367,0.691051,-1,0.927297,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,48,5.0,0.526867,0.691703,-1,0.912757,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,49,5.1042,0.522475,0.692137,-1,0.898216,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,50,5.2083,0.51901,0.692424,-1,0.883675,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,51,5.3125,0.51655,0.692599,-1,0.869135,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,52,5.4167,0.514627,0.692719,-1,0.854594,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,53,5.5208,0.512937,0.692812,-1,0.840054,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,54,5.625,0.511692,0.692874,-1,0.825513,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,55,5.7292,0.510949,0.692907,-1,0.810972,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,56,5.8333,0.510868,0.692911,-1,0.796432,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,57,5.9375,0.511372,0.692888,-1,0.781891,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,58,6.0417,0.512282,0.692845,-1,0.767351,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,59,6.1458,0.513201,0.692799,-1,0.75281,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,60,6.25,0.513819,0.692765,-1,0.73827,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,61,6.3542,0.513983,0.692756,-1,0.723729,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,62,6.4583,0.513605,0.692777,-1,0.709188,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,63,6.5625,0.512739,0.692823,-1,0.694648,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,64,6.6667,0.511766,0.69287,-1,0.680107,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,65,6.7708,0.511063,0.692902,-1,0.665567,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,66,6.875,0.510206,0.692939,-1,0.651026,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,67,6.9792,0.509206,0.692978,-1,0.636485,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,68,7.0833,0.508185,0.693013,-1,0.621945,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,69,7.1875,0.507523,0.693034,-1,0.607404,post_onset
42,afkd_fixed,3,abrupt,C03,1,28,2.9167,70,7.2917,0.507519,0.693034,-1,0.592864,post_onset
