seed,config,episode_id,risk_level,t,time_s,p_t,y_frame_clean,p_max_episode
42,aftkd_fixed,28,Crítico,60,6.25,0.44394,1.0,0.5377
42,aftkd_fixed,28,Crítico,61,6.3542,0.46428,1.0,0.5377
42,aftkd_fixed,28,Crítico,62,6.4583,0.50636,1.0,0.5377
42,aftkd_fixed,28,Crítico,63,6.5625,0.51484,1.0,0.5377
42,aftkd_fixed,28,Crítico,64,6.6667,0.50726,1.0,0.5377
42,aftkd_fixed,28,Crítico,65,6.7708,0.5377,1.0,0.5377
42,aftkd_fixed,28,Crítico,66,6.875,0.53398,1.0,0.5377
42,aftkd_fixed,28,Crítico,67,6.9792,0.51525,1.0,0.5377
42,aftkd_fixed,28,Crítico,68,7.0833,0.04477,1.0,0.5377
42,aftkd_fixed,28,Crítico,69,7.1875,0.05253,1.0,0.5377
42,aftkd_fixed,28,Crítico,70,7.2917,0.04373,1.0,0.5377
42,aftkd_fixed,28,Crítico,71,7.3958,0.04802,1.0,0.5377
42,aftkd_fixed,28,Crítico,72,7.5,0.05089,1.0,0.5377
42,aftkd_fixed,28,Crítico,73,7.6042,0.04767,1.0,0.5377
42,aftkd_fixed,28,Crítico,74,7.7083,0.04756,1.0,0.5377
42,aftkd_fixed,28,Crítico,75,7.8125,0.04415,1.0,0.5377
42,aftkd_fixed,28,Crítico,76,7.9167,0.04085,1.0,0.5377
42,aftkd_fixed,28,Crítico,77,8.0208,0.03237,1.0,0.5377
42,aftkd_fixed,28,Crítico,78,8.125,0.00801,1.0,0.5377
42,aftkd_fixed,28,Crítico,79,8.2292,0.00733,1.0,0.5377
42,aftkd_fixed,28,Crítico,80,8.3333,0.00633,1.0,0.5377
42,aftkd_fixed,28,Crítico,81,8.4375,0.0066,1.0,0.5377
42,aftkd_fixed,28,Crítico,82,8.5417,0.00637,1.0,0.5377
42,aftkd_fixed,28,Crítico,83,8.6458,0.0063,1.0,0.5377
42,aftkd_fixed,28,Crítico,84,8.75,0.00617,1.0,0.5377
42,aftkd_fixed,28,Crítico,85,8.8542,0.00616,1.0,0.5377
42,aftkd_fixed,28,Crítico,86,8.9583,0.00623,1.0,0.5377
42,aftkd_fixed,28,Crítico,87,9.0625,0.00582,1.0,0.5377
42,aftkd_fixed,28,Crítico,88,9.1667,0.0059,1.0,0.5377
42,aftkd_fixed,28,Crítico,89,9.2708,0.00592,1.0,0.5377
42,aftkd_fixed,28,Crítico,90,9.375,0.00599,1.0,0.5377
42,aftkd_fixed,28,Crítico,91,9.4792,0.00598,0.0,0.5377
42,aftkd_fixed,28,Crítico,92,9.5833,0.00585,0.0,0.5377
42,aftkd_fixed,28,Crítico,93,9.6875,0.00579,0.0,0.5377
42,aftkd_fixed,28,Crítico,94,9.7917,0.00604,0.0,0.5377
42,aftkd_fixed,28,Crítico,95,9.8958,0.00601,0.0,0.5377
42,baseline_fixed,29,Crítico,0,0.0,0.06302,0.0,0.24991
42,baseline_fixed,29,Crítico,1,0.1042,0.06163,0.0,0.24991
42,baseline_fixed,29,Crítico,2,0.2083,0.06384,0.0,0.24991
42,baseline_fixed,29,Crítico,3,0.3125,0.06441,0.0,0.24991
42,baseline_fixed,29,Crítico,4,0.4167,0.06372,0.0,0.24991
42,baseline_fixed,29,Crítico,5,0.5208,0.06358,0.0,0.24991
42,baseline_fixed,29,Crítico,6,0.625,0.06218,0.0,0.24991
42,baseline_fixed,29,Crítico,7,0.7292,0.06306,0.0,0.24991
42,baseline_fixed,29,Crítico,8,0.8333,0.06234,0.0,0.24991
42,baseline_fixed,29,Crítico,9,0.9375,0.06432,0.0,0.24991
42,baseline_fixed,29,Crítico,10,1.0417,0.13723,0.0,0.24991
42,baseline_fixed,29,Crítico,11,1.1458,0.13649,0.0,0.24991
42,baseline_fixed,29,Crítico,12,1.25,0.14523,0.0,0.24991
42,baseline_fixed,29,Crítico,13,1.3542,0.14887,0.0,0.24991
42,baseline_fixed,29,Crítico,14,1.4583,0.14358,0.0,0.24991
42,baseline_fixed,29,Crítico,15,1.5625,0.14426,0.0,0.24991
42,baseline_fixed,29,Crítico,16,1.6667,0.16137,0.0,0.24991
42,baseline_fixed,29,Crítico,17,1.7708,0.16031,0.0,0.24991
42,baseline_fixed,29,Crítico,18,1.875,0.1519,0.0,0.24991
42,baseline_fixed,29,Crítico,19,1.9792,0.14294,0.0,0.24991
42,baseline_fixed,29,Crítico,20,2.0833,0.15595,0.0,0.24991
42,baseline_fixed,29,Crítico,21,2.1875,0.14933,0.0,0.24991
42,baseline_fixed,29,Crítico,22,2.2917,0.13483,0.0,0.24991
42,baseline_fixed,29,Crítico,23,2.3958,0.15375,0.0,0.24991
42,baseline_fixed,29,Crítico,24,2.5,0.06221,0.0,0.24991
42,baseline_fixed,29,Crítico,25,2.6042,0.06676,0.0,0.24991
42,baseline_fixed,29,Crítico,26,2.7083,0.06632,0.0,0.24991
42,baseline_fixed,29,Crítico,27,2.8125,0.06254,0.0,0.24991
42,baseline_fixed,29,Crítico,28,2.9167,0.06406,0.0,0.24991
42,baseline_fixed,29,Crítico,29,3.0208,0.11338,0.0,0.24991
42,baseline_fixed,29,Crítico,30,3.125,0.1102,0.0,0.24991
42,baseline_fixed,29,Crítico,31,3.2292,0.11621,0.0,0.24991
42,baseline_fixed,29,Crítico,32,3.3333,0.1622,0.0,0.24991
42,baseline_fixed,29,Crítico,33,3.4375,0.1656,0.0,0.24991
42,baseline_fixed,29,Crítico,34,3.5417,0.1572,0.0,0.24991
42,baseline_fixed,29,Crítico,35,3.6458,0.18241,0.0,0.24991
42,baseline_fixed,29,Crítico,36,3.75,0.11376,0.0,0.24991
42,baseline_fixed,29,Crítico,37,3.8542,0.06263,0.0,0.24991
42,baseline_fixed,29,Crítico,38,3.9583,0.07467,0.0,0.24991
42,baseline_fixed,29,Crítico,39,4.0625,0.0716,0.0,0.24991
42,baseline_fixed,29,Crítico,40,4.1667,0.13223,0.0,0.24991
42,baseline_fixed,29,Crítico,41,4.2708,0.14146,0.0,0.24991
42,baseline_fixed,29,Crítico,42,4.375,0.15992,0.0,0.24991
42,baseline_fixed,29,Crítico,43,4.4792,0.14438,0.0,0.24991
42,baseline_fixed,29,Crítico,44,4.5833,0.1431,0.0,0.24991
42,baseline_fixed,29,Crítico,45,4.6875,0.14693,0.0,0.24991
42,baseline_fixed,29,Crítico,46,4.7917,0.15878,0.0,0.24991
42,baseline_fixed,29,Crítico,47,4.8958,0.14491,0.0,0.24991
42,baseline_fixed,29,Crítico,48,5.0,0.15864,0.0,0.24991
42,baseline_fixed,29,Crítico,49,5.1042,0.15076,0.0,0.24991
42,baseline_fixed,29,Crítico,50,5.2083,0.14337,0.0,0.24991
42,baseline_fixed,29,Crítico,51,5.3125,0.14714,0.0,0.24991
42,baseline_fixed,29,Crítico,52,5.4167,0.14463,0.0,0.24991
42,baseline_fixed,29,Crítico,53,5.5208,0.16002,0.0,0.24991
42,baseline_fixed,29,Crítico,54,5.625,0.14876,0.0,0.24991
42,baseline_fixed,29,Crítico,55,5.7292,0.14187,0.0,0.24991
42,baseline_fixed,29,Crítico,56,5.8333,0.14166,0.0,0.24991
42,baseline_fixed,29,Crítico,57,5.9375,0.15709,0.0,0.24991
42,baseline_fixed,29,Crítico,58,6.0417,0.16734,0.0,0.24991
42,baseline_fixed,29,Crítico,59,6.1458,0.16461,0.0,0.24991
42,baseline_fixed,29,Crítico,60,6.25,0.16271,0.0,0.24991
42,baseline_fixed,29,Crítico,61,6.3542,0.16969,0.0,0.24991
42,baseline_fixed,29,Crítico,62,6.4583,0.17171,0.0,0.24991
42,baseline_fixed,29,Crítico,63,6.5625,0.18882,0.0,0.24991
42,baseline_fixed,29,Crítico,64,6.6667,0.18208,1.0,0.24991
42,baseline_fixed,29,Crítico,65,6.7708,0.16827,0.0,0.24991
42,baseline_fixed,29,Crítico,66,6.875,0.1739,1.0,0.24991
42,baseline_fixed,29,Crítico,67,6.9792,0.20286,1.0,0.24991
42,baseline_fixed,29,Crítico,68,7.0833,0.20292,1.0,0.24991
42,baseline_fixed,29,Crítico,69,7.1875,0.20771,1.0,0.24991
42,baseline_fixed,29,Crítico,70,7.2917,0.22857,1.0,0.24991
42,baseline_fixed,29,Crítico,71,7.3958,0.24991,1.0,0.24991
42,baseline_fixed,29,Crítico,72,7.5,0.23349,1.0,0.24991
42,baseline_fixed,29,Crítico,73,7.6042,0.24986,1.0,0.24991
42,baseline_fixed,29,Crítico,74,7.7083,0.12508,1.0,0.24991
42,baseline_fixed,29,Crítico,75,7.8125,0.11722,1.0,0.24991
42,baseline_fixed,29,Crítico,76,7.9167,0.11766,1.0,0.24991
42,baseline_fixed,29,Crítico,77,8.0208,0.12771,1.0,0.24991
42,baseline_fixed,29,Crítico,78,8.125,0.12639,1.0,0.24991
42,baseline_fixed,29,Crítico,79,8.2292,0.10757,1.0,0.24991
42,baseline_fixed,29,Crítico,80,8.3333,0.10232,1.0,0.24991
42,baseline_fixed,29,Crítico,81,8.4375,0.10134,1.0,0.24991
42,baseline_fixed,29,Crítico,82,8.5417,0.06184,0.0,0.24991
42,baseline_fixed,29,Crítico,83,8.6458,0.06154,0.0,0.24991
42,baseline_fixed,29,Crítico,84,8.75,0.06003,0.0,0.24991
42,baseline_fixed,29,Crítico,85,8.8542,0.05981,0.0,0.24991
42,baseline_fixed,29,Crítico,86,8.9583,0.05844,0.0,0.24991
42,baseline_fixed,29,Crítico,87,9.0625,0.05589,0.0,0.24991
42,baseline_fixed,29,Crítico,88,9.1667,0.05749,0.0,0.24991
42,baseline_fixed,29,Crítico,89,9.2708,0.05539,0.0,0.24991
42,baseline_fixed,29,Crítico,90,9.375,0.05443,0.0,0.24991
42,baseline_fixed,29,Crítico,91,9.4792,0.05897,0.0,0.24991
42,baseline_fixed,29,Crítico,92,9.5833,0.05776,0.0,0.24991
42,baseline_fixed,29,Crítico,93,9.6875,0.05982,0.0,0.24991
42,baseline_fixed,29,Crítico,94,9.7917,0.05861,0.0,0.24991
42,baseline_fixed,29,Crítico,95,9.8958,0.06551,0.0,0.24991
42,aftkd_fixed,29,Crítico,0,0.0,0.00501,0.0,0.02405
42,aftkd_fixed,29,Crítico,1,0.1042,0.00502,0.0,0.02405
42,aftkd_fixed,29,Crítico,2,0.2083,0.00507,0.0,0.02405
42,aftkd_fixed,29,Crítico,3,0.3125,0.00524,0.0,0.02405
42,aftkd_fixed,29,Crítico,4,0.4167,0.00514,0.0,0.02405
42,aftkd_fixed,29,Crítico,5,0.5208,0.00515,0.0,0.02405
42,aftkd_fixed,29,Crítico,6,0.625,0.00496,0.0,0.02405
42,aftkd_fixed,29,Crítico,7,0.7292,0.00506,0.0,0.02405
42,aftkd_fixed,29,Crítico,8,0.8333,0.00501,0.0,0.02405
42,aftkd_fixed,29,Crítico,9,0.9375,0.00504,0.0,0.02405
42,aftkd_fixed,29,Crítico,10,1.0417,0.00671,0.0,0.02405
42,aftkd_fixed,29,Crítico,11,1.1458,0.00662,0.0,0.02405
42,aftkd_fixed,29,Crítico,12,1.25,0.00677,0.0,0.02405
42,aftkd_fixed,29,Crítico,13,1.3542,0.00692,0.0,0.02405
42,aftkd_fixed,29,Crítico,14,1.4583,0.00704,0.0,0.02405
42,aftkd_fixed,29,Crítico,15,1.5625,0.00689,0.0,0.02405
42,aftkd_fixed,29,Crítico,16,1.6667,0.00747,0.0,0.02405
42,aftkd_fixed,29,Crítico,17,1.7708,0.00734,0.0,0.02405
42,aftkd_fixed,29,Crítico,18,1.875,0.00706,0.0,0.02405
42,aftkd_fixed,29,Crítico,19,1.9792,0.00696,0.0,0.02405
42,aftkd_fixed,29,Crítico,20,2.0833,0.0072,0.0,0.02405
42,aftkd_fixed,29,Crítico,21,2.1875,0.00704,0.0,0.02405
42,aftkd_fixed,29,Crítico,22,2.2917,0.00656,0.0,0.02405
42,aftkd_fixed,29,Crítico,23,2.3958,0.00721,0.0,0.02405
42,aftkd_fixed,29,Crítico,24,2.5,0.00501,0.0,0.02405
42,aftkd_fixed,29,Crítico,25,2.6042,0.00519,0.0,0.02405
42,aftkd_fixed,29,Crítico,26,2.7083,0.00496,0.0,0.02405
42,aftkd_fixed,29,Crítico,27,2.8125,0.00504,0.0,0.02405
42,aftkd_fixed,29,Crítico,28,2.9167,0.0051,0.0,0.02405
42,aftkd_fixed,29,Crítico,29,3.0208,0.00621,0.0,0.02405
42,aftkd_fixed,29,Crítico,30,3.125,0.00612,0.0,0.02405
42,aftkd_fixed,29,Crítico,31,3.2292,0.0063,0.0,0.02405
42,aftkd_fixed,29,Crítico,32,3.3333,0.00738,0.0,0.02405
42,aftkd_fixed,29,Crítico,33,3.4375,0.00741,0.0,0.02405
42,aftkd_fixed,29,Crítico,34,3.5417,0.00732,0.0,0.02405
42,aftkd_fixed,29,Crítico,35,3.6458,0.00805,0.0,0.02405
42,aftkd_fixed,29,Crítico,36,3.75,0.00625,0.0,0.02405
42,aftkd_fixed,29,Crítico,37,3.8542,0.0051,0.0,0.02405
42,aftkd_fixed,29,Crítico,38,3.9583,0.00532,0.0,0.02405
42,aftkd_fixed,29,Crítico,39,4.0625,0.00529,0.0,0.02405
42,aftkd_fixed,29,Crítico,40,4.1667,0.01222,0.0,0.02405
42,aftkd_fixed,29,Crítico,41,4.2708,0.01288,0.0,0.02405
42,aftkd_fixed,29,Crítico,42,4.375,0.01441,0.0,0.02405
42,aftkd_fixed,29,Crítico,43,4.4792,0.01356,0.0,0.02405
42,aftkd_fixed,29,Crítico,44,4.5833,0.01348,0.0,0.02405
42,aftkd_fixed,29,Crítico,45,4.6875,0.01384,0.0,0.02405
42,aftkd_fixed,29,Crítico,46,4.7917,0.01492,0.0,0.02405
42,aftkd_fixed,29,Crítico,47,4.8958,0.01415,0.0,0.02405
42,aftkd_fixed,29,Crítico,48,5.0,0.01506,0.0,0.02405
42,aftkd_fixed,29,Crítico,49,5.1042,0.01378,0.0,0.02405
42,aftkd_fixed,29,Crítico,50,5.2083,0.01382,0.0,0.02405
42,aftkd_fixed,29,Crítico,51,5.3125,0.014,0.0,0.02405
42,aftkd_fixed,29,Crítico,52,5.4167,0.01382,0.0,0.02405
42,aftkd_fixed,29,Crítico,53,5.5208,0.01455,0.0,0.02405
42,aftkd_fixed,29,Crítico,54,5.625,0.01381,0.0,0.02405
42,aftkd_fixed,29,Crítico,55,5.7292,0.01337,0.0,0.02405
42,aftkd_fixed,29,Crítico,56,5.8333,0.01346,0.0,0.02405
42,aftkd_fixed,29,Crítico,57,5.9375,0.01397,0.0,0.02405
42,aftkd_fixed,29,Crítico,58,6.0417,0.01558,0.0,0.02405
42,aftkd_fixed,29,Crítico,59,6.1458,0.01501,0.0,0.02405
42,aftkd_fixed,29,Crítico,60,6.25,0.01433,0.0,0.02405
42,aftkd_fixed,29,Crítico,61,6.3542,0.01481,0.0,0.02405
42,aftkd_fixed,29,Crítico,62,6.4583,0.01531,0.0,0.02405
42,aftkd_fixed,29,Crítico,63,6.5625,0.01662,0.0,0.02405
42,aftkd_fixed,29,Crítico,64,6.6667,0.01622,1.0,0.02405
42,aftkd_fixed,29,Crítico,65,6.7708,0.01517,0.0,0.02405
42,aftkd_fixed,29,Crítico,66,6.875,0.01553,1.0,0.02405
42,aftkd_fixed,29,Crítico,67,6.9792,0.01852,1.0,0.02405
42,aftkd_fixed,29,Crítico,68,7.0833,0.0181,1.0,0.02405
42,aftkd_fixed,29,Crítico,69,7.1875,0.01844,1.0,0.02405
42,aftkd_fixed,29,Crítico,70,7.2917,0.0215,1.0,0.02405
42,aftkd_fixed,29,Crítico,71,7.3958,0.02405,1.0,0.02405
42,aftkd_fixed,29,Crítico,72,7.5,0.02078,1.0,0.02405
42,aftkd_fixed,29,Crítico,73,7.6042,0.02249,1.0,0.02405
42,aftkd_fixed,29,Crítico,74,7.7083,0.00664,1.0,0.02405
42,aftkd_fixed,29,Crítico,75,7.8125,0.0063,1.0,0.02405
42,aftkd_fixed,29,Crítico,76,7.9167,0.00596,1.0,0.02405
42,aftkd_fixed,29,Crítico,77,8.0208,0.00617,1.0,0.02405
42,aftkd_fixed,29,Crítico,78,8.125,0.00608,1.0,0.02405
42,aftkd_fixed,29,Crítico,79,8.2292,0.00592,1.0,0.02405
42,aftkd_fixed,29,Crítico,80,8.3333,0.00603,1.0,0.02405
42,aftkd_fixed,29,Crítico,81,8.4375,0.00582,1.0,0.02405
42,aftkd_fixed,29,Crítico,82,8.5417,0.00566,0.0,0.02405
42,aftkd_fixed,29,Crítico,83,8.6458,0.00554,0.0,0.02405
42,aftkd_fixed,29,Crítico,84,8.75,0.00563,0.0,0.02405
42,aftkd_fixed,29,Crítico,85,8.8542,0.00566,0.0,0.02405
42,aftkd_fixed,29,Crítico,86,8.9583,0.00559,0.0,0.02405
42,aftkd_fixed,29,Crítico,87,9.0625,0.00551,0.0,0.02405
42,aftkd_fixed,29,Crítico,88,9.1667,0.00558,0.0,0.02405
42,aftkd_fixed,29,Crítico,89,9.2708,0.00541,0.0,0.02405
42,aftkd_fixed,29,Crítico,90,9.375,0.00537,0.0,0.02405
42,aftkd_fixed,29,Crítico,91,9.4792,0.00567,0.0,0.02405
42,aftkd_fixed,29,Crítico,92,9.5833,0.00566,0.0,0.02405
42,aftkd_fixed,29,Crítico,93,9.6875,0.00569,0.0,0.02405
42,aftkd_fixed,29,Crítico,94,9.7917,0.00552,0.0,0.02405
42,aftkd_fixed,29,Crítico,95,9.8958,0.00585,0.0,0.02405
42,baseline_fixed,30,Crítico,0,0.0,0.06551,0.0,0.30564
42,baseline_fixed,30,Crítico,1,0.1042,0.06354,0.0,0.30564
42,baseline_fixed,30,Crítico,2,0.2083,0.06525,0.0,0.30564
42,baseline_fixed,30,Crítico,3,0.3125,0.07152,0.0,0.30564
42,baseline_fixed,30,Crítico,4,0.4167,0.0683,0.0,0.30564
42,baseline_fixed,30,Crítico,5,0.5208,0.06663,0.0,0.30564
42,baseline_fixed,30,Crítico,6,0.625,0.06332,0.0,0.30564
42,baseline_fixed,30,Crítico,7,0.7292,0.0631,0.0,0.30564
42,baseline_fixed,30,Crítico,8,0.8333,0.06538,0.0,0.30564
42,baseline_fixed,30,Crítico,9,0.9375,0.07037,0.0,0.30564
42,baseline_fixed,30,Crítico,10,1.0417,0.06625,0.0,0.30564
42,baseline_fixed,30,Crítico,11,1.1458,0.06773,0.0,0.30564
42,baseline_fixed,30,Crítico,12,1.25,0.06294,0.0,0.30564
42,baseline_fixed,30,Crítico,13,1.3542,0.06389,0.0,0.30564
42,baseline_fixed,30,Crítico,14,1.4583,0.06446,0.0,0.30564
42,baseline_fixed,30,Crítico,15,1.5625,0.06976,0.0,0.30564
42,baseline_fixed,30,Crítico,16,1.6667,0.06942,0.0,0.30564
42,baseline_fixed,30,Crítico,17,1.7708,0.0658,0.0,0.30564
42,baseline_fixed,30,Crítico,18,1.875,0.06592,0.0,0.30564
42,baseline_fixed,30,Crítico,19,1.9792,0.06715,0.0,0.30564
42,baseline_fixed,30,Crítico,20,2.0833,0.06445,0.0,0.30564
42,baseline_fixed,30,Crítico,21,2.1875,0.06987,0.0,0.30564
42,baseline_fixed,30,Crítico,22,2.2917,0.06289,0.0,0.30564
42,baseline_fixed,30,Crítico,23,2.3958,0.07209,0.0,0.30564
42,baseline_fixed,30,Crítico,24,2.5,0.06811,0.0,0.30564
42,baseline_fixed,30,Crítico,25,2.6042,0.06496,0.0,0.30564
42,baseline_fixed,30,Crítico,26,2.7083,0.07102,0.0,0.30564
42,baseline_fixed,30,Crítico,27,2.8125,0.0657,0.0,0.30564
42,baseline_fixed,30,Crítico,28,2.9167,0.06938,0.0,0.30564
42,baseline_fixed,30,Crítico,29,3.0208,0.1462,0.0,0.30564
42,baseline_fixed,30,Crítico,30,3.125,0.15896,0.0,0.30564
42,baseline_fixed,30,Crítico,31,3.2292,0.19362,0.0,0.30564
42,baseline_fixed,30,Crítico,32,3.3333,0.23932,1.0,0.30564
42,baseline_fixed,30,Crítico,33,3.4375,0.259,1.0,0.30564
42,baseline_fixed,30,Crítico,34,3.5417,0.27859,1.0,0.30564
42,baseline_fixed,30,Crítico,35,3.6458,0.28009,1.0,0.30564
42,baseline_fixed,30,Crítico,36,3.75,0.2728,1.0,0.30564
42,baseline_fixed,30,Crítico,37,3.8542,0.2658,1.0,0.30564
42,baseline_fixed,30,Crítico,38,3.9583,0.28674,1.0,0.30564
42,baseline_fixed,30,Crítico,39,4.0625,0.27386,1.0,0.30564
42,baseline_fixed,30,Crítico,40,4.1667,0.30564,1.0,0.30564
42,baseline_fixed,30,Crítico,41,4.2708,0.28884,1.0,0.30564
42,baseline_fixed,30,Crítico,42,4.375,0.28303,1.0,0.30564
42,baseline_fixed,30,Crítico,43,4.4792,0.28116,1.0,0.30564
42,baseline_fixed,30,Crítico,44,4.5833,0.28901,1.0,0.30564
42,baseline_fixed,30,Crítico,45,4.6875,0.12577,1.0,0.30564
42,baseline_fixed,30,Crítico,46,4.7917,0.10392,1.0,0.30564
42,baseline_fixed,30,Crítico,47,4.8958,0.10269,1.0,0.30564
42,baseline_fixed,30,Crítico,48,5.0,0.11481,1.0,0.30564
42,baseline_fixed,30,Crítico,49,5.1042,0.12056,1.0,0.30564
42,baseline_fixed,30,Crítico,50,5.2083,0.14014,1.0,0.30564
42,baseline_fixed,30,Crítico,51,5.3125,0.10853,1.0,0.30564
42,baseline_fixed,30,Crítico,52,5.4167,0.09984,1.0,0.30564
42,baseline_fixed,30,Crítico,53,5.5208,0.10669,1.0,0.30564
42,baseline_fixed,30,Crítico,54,5.625,0.10481,1.0,0.30564
42,baseline_fixed,30,Crítico,55,5.7292,0.10715,1.0,0.30564
42,baseline_fixed,30,Crítico,56,5.8333,0.11294,1.0,0.30564
42,baseline_fixed,30,Crítico,57,5.9375,0.11192,1.0,0.30564
42,baseline_fixed,30,Crítico,58,6.0417,0.11165,1.0,0.30564
42,baseline_fixed,30,Crítico,59,6.1458,0.10502,1.0,0.30564
42,baseline_fixed,30,Crítico,60,6.25,0.10429,1.0,0.30564
42,baseline_fixed,30,Crítico,61,6.3542,0.09754,1.0,0.30564
42,baseline_fixed,30,Crítico,62,6.4583,0.11409,1.0,0.30564
42,baseline_fixed,30,Crítico,63,6.5625,0.10328,1.0,0.30564
42,baseline_fixed,30,Crítico,64,6.6667,0.09002,1.0,0.30564
42,baseline_fixed,30,Crítico,65,6.7708,0.10382,1.0,0.30564
42,baseline_fixed,30,Crítico,66,6.875,0.10282,1.0,0.30564
42,baseline_fixed,30,Crítico,67,6.9792,0.1025,1.0,0.30564
42,baseline_fixed,30,Crítico,68,7.0833,0.09648,1.0,0.30564
42,baseline_fixed,30,Crítico,69,7.1875,0.10516,1.0,0.30564
42,baseline_fixed,30,Crítico,70,7.2917,0.1041,1.0,0.30564
42,baseline_fixed,30,Crítico,71,7.3958,0.10567,1.0,0.30564
42,baseline_fixed,30,Crítico,72,7.5,0.10347,1.0,0.30564
42,baseline_fixed,30,Crítico,73,7.6042,0.11774,1.0,0.30564
42,baseline_fixed,30,Crítico,74,7.7083,0.0973,1.0,0.30564
42,baseline_fixed,30,Crítico,75,7.8125,0.08287,1.0,0.30564
42,baseline_fixed,30,Crítico,76,7.9167,0.08507,1.0,0.30564
42,baseline_fixed,30,Crítico,77,8.0208,0.08818,1.0,0.30564
42,baseline_fixed,30,Crítico,78,8.125,0.07765,1.0,0.30564
42,baseline_fixed,30,Crítico,79,8.2292,0.08412,1.0,0.30564
42,baseline_fixed,30,Crítico,80,8.3333,0.07496,1.0,0.30564
42,baseline_fixed,30,Crítico,81,8.4375,0.07712,1.0,0.30564
42,baseline_fixed,30,Crítico,82,8.5417,0.07686,1.0,0.30564
42,baseline_fixed,30,Crítico,83,8.6458,0.07524,1.0,0.30564
42,baseline_fixed,30,Crítico,84,8.75,0.07374,1.0,0.30564
42,baseline_fixed,30,Crítico,85,8.8542,0.07541,1.0,0.30564
42,baseline_fixed,30,Crítico,86,8.9583,0.07224,0.0,0.30564
42,baseline_fixed,30,Crítico,87,9.0625,0.07579,0.0,0.30564
42,baseline_fixed,30,Crítico,88,9.1667,0.07869,0.0,0.30564
42,baseline_fixed,30,Crítico,89,9.2708,0.07075,0.0,0.30564
42,baseline_fixed,30,Crítico,90,9.375,0.06933,0.0,0.30564
42,baseline_fixed,30,Crítico,91,9.4792,0.06906,0.0,0.30564
42,baseline_fixed,30,Crítico,92,9.5833,0.07387,0.0,0.30564
42,baseline_fixed,30,Crítico,93,9.6875,0.06468,0.0,0.30564
42,baseline_fixed,30,Crítico,94,9.7917,0.06828,0.0,0.30564
42,baseline_fixed,30,Crítico,95,9.8958,0.06581,0.0,0.30564
42,aftkd_fixed,30,Crítico,0,0.0,0.00535,0.0,0.03295
42,aftkd_fixed,30,Crítico,1,0.1042,0.00516,0.0,0.03295
42,aftkd_fixed,30,Crítico,2,0.2083,0.00524,0.0,0.03295
42,aftkd_fixed,30,Crítico,3,0.3125,0.00549,0.0,0.03295
42,aftkd_fixed,30,Crítico,4,0.4167,0.0054,0.0,0.03295
42,aftkd_fixed,30,Crítico,5,0.5208,0.00533,0.0,0.03295
42,aftkd_fixed,30,Crítico,6,0.625,0.0052,0.0,0.03295
42,aftkd_fixed,30,Crítico,7,0.7292,0.00514,0.0,0.03295
42,aftkd_fixed,30,Crítico,8,0.8333,0.00524,0.0,0.03295
42,aftkd_fixed,30,Crítico,9,0.9375,0.00546,0.0,0.03295
42,aftkd_fixed,30,Crítico,10,1.0417,0.00548,0.0,0.03295
42,aftkd_fixed,30,Crítico,11,1.1458,0.00539,0.0,0.03295
42,aftkd_fixed,30,Crítico,12,1.25,0.00518,0.0,0.03295
42,aftkd_fixed,30,Crítico,13,1.3542,0.00516,0.0,0.03295
42,aftkd_fixed,30,Crítico,14,1.4583,0.00509,0.0,0.03295
42,aftkd_fixed,30,Crítico,15,1.5625,0.00519,0.0,0.03295
42,aftkd_fixed,30,Crítico,16,1.6667,0.00523,0.0,0.03295
42,aftkd_fixed,30,Crítico,17,1.7708,0.00525,0.0,0.03295
42,aftkd_fixed,30,Crítico,18,1.875,0.00517,0.0,0.03295
42,aftkd_fixed,30,Crítico,19,1.9792,0.00528,0.0,0.03295
42,aftkd_fixed,30,Crítico,20,2.0833,0.00512,0.0,0.03295
42,aftkd_fixed,30,Crítico,21,2.1875,0.00532,0.0,0.03295
42,aftkd_fixed,30,Crítico,22,2.2917,0.00519,0.0,0.03295
42,aftkd_fixed,30,Crítico,23,2.3958,0.00553,0.0,0.03295
42,aftkd_fixed,30,Crítico,24,2.5,0.00539,0.0,0.03295
42,aftkd_fixed,30,Crítico,25,2.6042,0.00517,0.0,0.03295
42,aftkd_fixed,30,Crítico,26,2.7083,0.00545,0.0,0.03295
42,aftkd_fixed,30,Crítico,27,2.8125,0.00527,0.0,0.03295
42,aftkd_fixed,30,Crítico,28,2.9167,0.00539,0.0,0.03295
42,aftkd_fixed,30,Crítico,29,3.0208,0.0131,0.0,0.03295
42,aftkd_fixed,30,Crítico,30,3.125,0.01397,0.0,0.03295
42,aftkd_fixed,30,Crítico,31,3.2292,0.01774,0.0,0.03295
42,aftkd_fixed,30,Crítico,32,3.3333,0.02297,1.0,0.03295
42,aftkd_fixed,30,Crítico,33,3.4375,0.02655,1.0,0.03295
42,aftkd_fixed,30,Crítico,34,3.5417,0.02846,1.0,0.03295
42,aftkd_fixed,30,Crítico,35,3.6458,0.02783,1.0,0.03295
42,aftkd_fixed,30,Crítico,36,3.75,0.02715,1.0,0.03295
42,aftkd_fixed,30,Crítico,37,3.8542,0.02542,1.0,0.03295
42,aftkd_fixed,30,Crítico,38,3.9583,0.02915,1.0,0.03295
42,aftkd_fixed,30,Crítico,39,4.0625,0.02773,1.0,0.03295
